Pattern source data files:,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20.DESI-329-v15.DESI-595-v4.GFArevB.wedge 36deg.edgeincl 6mm.ctrclr 50mm.offset 1/pos_on_z1.txt,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20.DESI-329-v15.DESI-595-v4.GFArevB.wedge 36deg.edgeincl 6mm.ctrclr 50mm.offset 1/pos_on_z4.txt,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Device Types:,,# per petal,,,,,,,,,,,,,,,,,,,,,,,
,POS,500,Fiber Positioner,,,,,,,,,,,,,,,,,,,,,,
,323,POS,293.697158,104.410906,-10.726660,19.570571,3.515848,-19.570571,288.699026,102.634043,-97.063856,276.778625,98.396277,-302.975573,,311.7044,306.3999,293.7486,3.515848,-11134.984660,0.06133814814727,3.51662,-0.000777,,
,324,POS,288.499421,113.443777,-10.607980,21.465751,3.485053,-21.465751,283.605973,111.519575,-96.948015,271.935239,106.930407,-302.866502,,310.0023,304.7441,292.2035,3.485053,-11134.865980,0.06080117677397,3.48580,-0.000748,,
,325,POS,283.304821,122.479109,-10.513948,23.379925,3.460720,-23.379925,278.512033,120.407078,-96.856208,267.081371,115.465343,-302.780003,,308.6466,303.4251,290.9720,3.460720,-11134.771948,0.06037685396314,3.46144,-0.000724,,
,326,POS,278.114386,131.526696,-10.444905,25.310545,3.442892,-25.310545,273.418411,129.305861,-96.788786,262.218647,124.009235,-302.716446,,307.6473,302.4527,290.0636,3.442892,-11134.702905,0.06006596957260,3.44360,-0.000707,,
,327,POS,272.923365,140.568834,-10.400054,27.250674,3.431327,-27.250674,268.320763,138.198269,-96.744981,257.343691,132.544542,-302.675138,,306.9964,301.8191,289.4716,3.431327,-11134.658054,0.05986432711077,3.43203,-0.000698,,
,328,POS,267.728162,149.605054,-10.379125,29.196223,3.425935,-29.196223,263.215787,147.083563,-96.724539,252.453902,141.06988,-302.655856,,306.6921,301.5230,289.1949,3.425935,-11134.637125,0.05977028778099,3.42663,-0.000693,,
,329,POS,262.526411,158.657932,-10.382758,31.146682,3.426871,-31.146682,258.101263,155.983592,-96.728088,247.547412,149.605369,-302.659204,,306.7449,301.5744,289.2430,3.426871,-11134.640758,0.05978659441539,3.42756,-0.000693,,
,330,POS,257.345257,167.706617,-10.411861,33.091461,3.434370,-33.091461,253.003946,164.877475,-96.756513,242.650046,158.130051,-302.686013,,307.1679,301.9861,289.6276,3.434370,-11134.669861,0.05991739104291,3.43507,-0.000701,,
,331,NON,252.162106,176.750314,-10.465030,35.028121,3.448085,-35.028121,247.901960,173.764211,-96.808439,237.741636,166.642441,-302.734975,,307.9390,302.7365,290.3288,3.448085,-11134.723030,0.06015655339989,3.44880,-0.000714,,
,332,POS,361.783127,5.206384,-14.549105,0.824481,4.567061,-0.824481,354.896202,5.107275,-100.774451,338.471086,4.870903,-306.419412,,361.8206,354.9329,338.5061,4.567061,-11138.807105,0.07964952666278,4.56842,-0.001360,,
,333,POS,356.530930,14.220045,-14.136500,2.284001,4.447417,-2.284001,349.828689,13.952729,-100.376041,333.844039,13.31519,-306.054855,,356.8144,350.1068,334.1095,4.447417,-11138.394500,0.07756888759978,4.44884,-0.001422,,
,334,POS,351.271491,23.232906,-13.749722,3.784001,4.336732,-3.784001,344.744793,22.801233,-100.002061,329.178806,21.771707,-305.711395,,352.0390,345.4980,329.8980,4.336733,-11138.007722,0.07564295370726,4.33817,-0.001434,,
,335,POS,346.019309,32.245241,-13.389574,5.323968,4.234909,-5.323968,339.659201,31.652548,-99.653400,324.490528,30.238993,-305.390133,,347.5185,341.1308,325.8965,4.234909,-11137.647574,0.07387033362646,4.23632,-0.001408,,
,336,POS,340.768571,41.247595,-13.055163,6.901668,4.141405,-6.901668,334.566960,40.496934,-99.329299,319.776297,38.70663,-305.090619,,343.2559,337.0090,322.1104,4.141405,-11137.313163,0.07224194506053,4.14277,-0.001362,,
,337,POS,335.525469,50.277241,-12.747047,8.522151,4.056118,-8.522151,329.474578,49.370537,-99.030386,315.043378,47.208075,-304.813656,,339.2715,333.1530,318.5607,4.056118,-11137.005047,0.07075616644217,4.05742,-0.001302,,
,338,POS,330.294391,59.301199,-12.465020,10.178467,3.978760,-10.178467,324.386903,58.240565,-98.756541,310.297713,55.710986,-304.559326,,335.5757,329.5737,315.2592,3.978760,-11136.723020,0.06940823407652,3.98000,-0.001239,,
,339,POS,325.070982,68.316073,-12.208444,11.868416,3.908957,-11.868416,319.300226,67.103306,-98.507214,305.537142,64.210892,-304.327284,,332.1720,326.2752,312.2114,3.908957,-11136.466444,0.06819169313714,3.91013,-0.001174,,
,340,POS,319.851287,77.335954,-11.977046,13.592517,3.846462,-13.592517,314.211130,75.972236,-98.282196,300.759518,72.719808,-304.117484,,329.0679,323.2652,309.4260,3.846462,-11136.235046,0.06710236355203,3.84757,-0.001111,,
,341,POS,314.623303,86.355671,-11.769773,15.348187,3.790843,-15.348187,309.108368,84.841970,-98.080515,295.955408,81.231834,-303.92914,,326.2593,320.5404,306.9010,3.790843,-11136.027773,0.06613281026568,3.79190,-0.001055,,
,342,POS,309.393767,95.374515,-11.587014,17.132571,3.742079,-17.132571,303.998841,93.711461,-97.902592,291.1321,89.745126,-303.762751,,323.7604,318.1150,304.6508,3.742079,-11135.845014,0.06528267754980,3.74308,-0.001005,,
,343,POS,304.167566,104.400012,-11.429209,18.943856,3.700178,-18.943856,298.887607,102.587762,-97.748892,286.295059,98.265597,-303.618843,,321.5856,316.0032,302.6896,3.700178,-11135.687209,0.06455217256588,3.70114,-0.000963,,
,344,POS,298.948599,113.421707,-11.296325,20.776847,3.665039,-20.776847,293.778807,111.460277,-97.619416,281.449001,106.782324,-303.497494,,319.7417,314.2123,301.0249,3.665039,-11135.554325,0.06393950936649,3.66596,-0.000926,,
,345,POS,293.750911,122.455935,-11.189651,22.629790,3.636925,-22.629790,288.686341,120.344668,-97.515444,276.607486,115.309356,-303.399968,,318.2531,312.7661,299.6797,3.636925,-11135.447651,0.06344930609235,3.63782,-0.000896,,
,346,POS,288.553193,131.494549,-11.107533,24.498896,3.615339,-24.498896,283.589773,129.232704,-97.435388,271.752161,123.838269,-303.324827,,317.1021,311.6476,298.6388,3.615339,-11135.365533,0.06307293775392,3.61621,-0.000875,,
,347,POS,283.363186,140.541106,-11.050585,26.380270,3.600398,-26.380270,278.496867,138.127533,-97.379859,266.890837,132.37123,-303.272683,,316.3013,310.8693,297.9142,3.600398,-11135.308585,0.06281243707358,3.60126,-0.000860,,
,348,POS,278.169146,149.589855,-11.017886,28.269844,3.591829,-28.269844,273.396427,147.023250,-97.347971,262.013631,140.901972,-303.242731,,315.8405,310.4214,297.4971,3.591829,-11135.275886,0.06266303884839,3.59268,-0.000852,,
,349,POS,272.969703,158.626925,-11.008879,30.161535,3.589470,-30.161535,268.287383,155.905956,-97.339188,257.120183,149.416524,-303.234479,,315.7134,310.2979,297.3821,3.589471,-11135.266879,0.06262189522737,3.59032,-0.000849,,
,350,POS,267.784582,167.675147,-11.025557,32.053022,3.593839,-32.053022,263.189045,164.797619,-97.355452,252.228821,157.9348,-303.249758,,315.9486,310.5265,297.5950,3.593838,-11135.283557,0.06269805387979,3.59469,-0.000853,,
,351,POS,262.605756,176.725473,-11.067107,33.939322,3.604730,-33.939322,258.093812,173.689075,-97.395970,247.332954,166.447354,-303.287814,,316.5338,311.0953,298.1247,3.604730,-11135.325107,0.06288795558969,3.60559,-0.000864,,
,352,POS,372.304572,5.206842,-15.440826,0.801254,4.831396,-0.801254,365.019919,5.104963,-101.633479,347.646234,4.861985,-307.200465,,372.3410,365.0556,347.6802,4.831396,-11139.698826,0.08424152739824,4.83241,-0.001015,,
,353,POS,367.046904,14.222657,-15.011204,2.219037,4.703038,-2.219037,359.959971,13.948046,-101.219962,343.05784,13.293107,-306.825358,,367.3224,360.2301,343.3153,4.703038,-11139.269204,0.08201258045347,4.70426,-0.001220,,
,354,POS,361.784479,23.239621,-14.608186,3.675407,4.584328,-3.675407,354.885076,22.796430,-100.831453,338.4302,21.739433,-306.471453,,362.5301,355.6165,339.1277,4.584328,-11138.866186,0.07994968201325,4.58567,-0.001345,,
,355,POS,356.519189,32.251191,-14.231495,5.168982,4.474818,-5.168982,349.797823,31.643167,-100.467819,333.76756,30.193048,-306.138959,,357.9750,351.2261,335.1304,4.474818,-11138.489495,0.07804552319554,4.47623,-0.001413,,
,356,POS,351.267336,41.266855,-13.882142,6.700391,4.374470,-6.700391,344.714634,40.497045,-100.130153,329.086629,38.661068,-305.829168,,353.6830,347.0853,331.3498,4.374470,-11138.140142,0.07629967395170,4.37590,-0.001432,,
,357,POS,346.014080,50.267603,-13.558386,8.265885,4.282490,-8.265885,339.621883,49.338969,-99.816878,324.376677,47.124204,-305.540889,,349.6464,343.1871,327.7818,4.282490,-11137.816386,0.07469876458670,4.28391,-0.001424,,
,358,POS,340.775422,59.295836,-13.261679,9.870792,4.199032,-9.870792,334.535533,58.210078,-99.529488,319.65358,55.620579,-305.27572,,345.8958,339.5621,324.4566,4.199032,-11137.519679,0.07324559737768,4.20043,-0.001393,,
,359,POS,335.555016,68.318525,-12.991660,11.508048,4.123760,-11.508048,329.459758,67.077539,-99.267715,314.922742,64.117823,-305.033614,,342.4392,336.2189,321.3836,4.123760,-11137.249660,0.07193458368354,4.12511,-0.001351,,
,360,POS,330.326002,77.329411,-12.745911,13.175689,4.055805,-13.175689,324.369077,75.934894,-99.029283,310.161985,72.609009,-304.812633,,339.2567,333.1387,318.5475,4.055805,-11137.003911,0.07075071131120,4.05711,-0.001302,,
,361,POS,325.099923,86.353919,-12.525580,14.875559,3.995315,-14.875559,319.275031,84.806696,-98.815363,305.38283,81.116612,-304.614003,,336.3732,330.3464,315.9724,3.995315,-11136.783580,0.06969668967428,3.99657,-0.001251,,
,362,POS,319.868254,95.368418,-12.329484,16.601900,3.941819,-16.601900,314.169827,93.669438,-98.624857,300.579243,89.617418,-304.436827,,333.7826,327.8363,313.6545,3.941820,-11136.587484,0.06876442934510,3.94302,-0.001204,,
,363,POS,314.637249,104.387907,-12.158275,18.354412,3.895371,-18.354412,309.059847,102.537480,-98.458440,295.757904,98.124264,-304.28184,,331.5018,325.6254,311.6105,3.895371,-11136.416275,0.06795489329259,3.89653,-0.001160,,
,364,POS,309.427165,113.415438,-12.013390,20.129580,3.856249,-20.129580,303.965090,111.413404,-98.317547,290.938197,106.63861,-304.150468,,329.5576,323.7402,309.8658,3.856249,-11136.271390,0.06727296319969,3.85737,-0.001121,,
,365,POS,304.208643,122.438262,-11.892373,21.923859,3.823700,-21.923859,298.857414,120.284493,-98.199821,286.094888,115.147816,-304.040591,,327.9238,322.1554,308.3980,3.823701,-11136.150373,0.06670559089157,3.82479,-0.001089,,
,366,POS,299.007270,131.474777,-11.797446,23.735298,3.798249,-23.735298,293.761893,129.168362,-98.107448,281.25182,123.667629,-303.954309,,326.6358,320.9058,307.2398,3.798249,-11136.055446,0.06626191007977,3.79931,-0.001062,,
,367,POS,293.812414,140.513049,-11.727514,25.559024,3.779545,-25.559024,288.668514,138.053027,-98.039382,276.400462,132.185945,-303.890693,,325.6834,319.9815,306.3827,3.779544,-11135.985514,0.06593585379075,3.78059,-0.001044,,
,368,POS,288.618081,149.564277,-11.682528,27.393564,3.767532,-27.393564,283.571638,146.949169,-97.995589,271.536017,140.71221,-303.849747,,325.0690,319.3852,305.8296,3.767532,-11135.940528,0.06572641589113,3.76856,-0.001031,,
,369,POS,283.434521,158.608349,-11.662486,29.231129,3.762185,-29.231129,278.481558,155.836699,-97.976077,266.668885,149.226394,-303.831499,,324.7949,319.1192,305.5827,3.762185,-11135.920486,0.06563320726584,3.76321,-0.001026,,
,370,POS,278.235112,167.644897,-11.665619,31.070209,3.763021,-31.070209,273.372572,164.715072,-97.979128,261.775552,157.727524,-303.834352,,324.8378,319.1608,305.6214,3.763021,-11135.923619,0.06564778626857,3.76405,-0.001027,,
,371,POS,273.048024,176.699716,-11.694696,32.908435,3.770780,-32.908435,268.272154,173.609070,-98.007435,256.881844,166.237969,-303.860824,,325.2353,319.5466,305.9793,3.770780,-11135.952696,0.06578303497484,3.77181,-0.001034,,
,372,POS,267.869980,185.752885,-11.748763,34.739149,3.785224,-34.739149,263.177403,182.498844,-98.060065,251.985743,174.738053,-303.910027,,325.9731,320.2627,306.6434,3.785224,-11136.006763,0.06603485264134,3.78627,-0.001050,,
,373,POS,382.851708,5.207341,-16.369647,0.779258,5.115546,-0.779258,375.139688,5.102446,-102.525110,356.746745,4.852275,-308.003398,,382.8871,375.1744,356.7797,5.115545,-11140.627647,0.08917024119767,5.11587,-0.000327,,
,374,POS,377.581275,14.225697,-15.921480,2.157647,4.977284,-2.157647,370.081788,13.943147,-102.095304,352.195729,13.269275,-307.617382,,377.8492,370.3444,352.4456,4.977284,-11140.179480,0.08677293526390,4.97798,-0.000699,,
,375,POS,372.310360,23.245507,-15.500886,3.572672,4.849492,-3.572672,365.011984,22.789827,-101.691234,347.605569,21.703043,-307.252722,,373.0353,365.7227,348.2824,4.849492,-11139.758886,0.08455561461100,4.85047,-0.000979,,
,376,POS,367.036487,32.265703,-15.107224,5.023883,4.731562,-5.023883,359.928730,31.640869,-101.312440,342.976934,30.150658,-306.909391,,368.4520,361.3168,344.2996,4.731562,-11139.365224,0.08250803497355,4.73274,-0.001180,,
,377,POS,361.774214,41.273042,-14.741197,6.508454,4.623328,-6.508454,354.846839,40.482732,-100.959738,338.325248,38.597865,-306.588467,,364.1209,357.1486,340.5199,4.623328,-11138.999197,0.08062754943060,4.62464,-0.001310,,
,378,POS,356.521510,50.285321,-14.402351,8.028285,4.524318,-8.028285,349.765073,49.332364,-100.632812,333.651164,47.059589,-306.289969,,360.0503,353.2270,336.9536,4.524318,-11138.660351,0.07890637162745,4.52571,-0.001389,,
,379,POS,351.271943,59.289571,-14.089663,9.580394,4.433939,-9.580394,344.677928,58.176597,-100.330780,328.951393,55.522188,-306.013351,,356.2404,349.5531,333.6042,4.433939,-11138.347663,0.07733441120157,4.43536,-0.001425,,
,380,POS,346.050117,68.310962,-13.805129,11.166728,4.352503,-11.166728,339.609704,67.039612,-100.055664,324.249503,64.007479,-305.760696,,352.7280,346.1633,330.5067,4.352503,-11138.063129,0.07591738906902,4.35394,-0.001432,,
,381,POS,340.826055,77.330498,-13.545841,12.783489,4.278945,-12.783489,334.532066,75.902446,-99.804733,319.521084,72.496583,-305.529696,,349.4888,343.0348,327.6423,4.278945,-11137.803841,0.07463704620448,4.28037,-0.001423,,
,382,POS,335.598169,86.342713,-13.311368,14.428146,4.212954,-14.428146,329.443980,84.759363,-99.577636,314.766418,80.983119,-305.320192,,346.5273,340.1727,325.0172,4.212953,-11137.569368,0.07348800972118,4.21435,-0.001398,,
,383,POS,330.367518,95.360056,-13.101863,16.100700,4.154404,-16.100700,324.346865,93.622204,-99.374580,309.987782,89.477478,-305.132515,,343.8550,337.5885,322.6432,4.154404,-11137.359863,0.07246834995773,4.15577,-0.001369,,
,384,POS,325.135653,104.372163,-12.917097,17.797208,4.103087,-17.797208,319.242664,102.480448,-99.195391,305.188053,97.968761,-304.96663,,341.4773,335.2881,320.5271,4.103087,-11137.175097,0.07157445127152,4.10442,-0.001337,,
,385,POS,319.908601,113.396362,-12.757811,19.517629,4.059084,-19.517629,314.137518,111.350716,-99.040834,300.373651,106.471909,-304.823348,,339.4116,333.2887,318.6857,4.059084,-11137.015811,0.07080782918242,4.06039,-0.001304,,
,386,POS,314.691225,122.433475,-12.624339,21.258975,4.022378,-21.258975,309.036485,120.233447,-98.911266,295.550092,114.986444,-304.703094,,337.6693,331.6016,317.1305,4.022378,-11136.882339,0.07016830200676,4.02365,-0.001276,,
,387,POS,309.471704,131.456899,-12.515035,23.014738,3.992430,-23.014738,303.928537,129.102281,-98.805122,290.708244,123.486586,-304.604485,,336.2345,330.2120,315.8484,3.992430,-11136.773035,0.06964642757219,3.99368,-0.001249,,
,388,POS,304.271509,140.492776,-12.432075,24.784419,3.969767,-24.784419,298.834689,137.982407,-98.724537,285.868032,131.995249,-304.529565,,335.1408,329.1524,314.8703,3.969767,-11136.690075,0.06925148246789,3.97100,-0.001229,,
,389,POS,299.077457,149.538764,-12.374455,26.565057,3.954060,-26.565057,293.742427,146.871249,-98.668556,281.018533,140.5093,-304.477492,,334.3788,328.4140,314.1883,3.954060,-11136.632455,0.06897776583209,3.95528,-0.001216,,
,390,POS,293.895890,158.584419,-12.342237,28.351027,3.945289,-28.351027,288.658212,155.758201,-98.637250,276.166502,149.017751,-304.448361,,333.9518,328.0003,313.8060,3.945289,-11136.600237,0.06882490049282,3.94650,-0.001207,,
,391,POS,288.714729,167.629767,-12.334575,30.139747,3.943204,-30.139747,283.570537,164.643013,-98.629804,271.301787,157.519692,-304.441431,,333.8502,327.9018,313.7150,3.943204,-11136.592575,0.06878858218674,3.94441,-0.001206,,
,392,POS,283.515091,176.664566,-12.349843,31.927952,3.947359,-31.927952,278.461295,173.515433,-98.644640,266.408138,166.004842,-304.455239,,334.0527,328.0980,313.8963,3.947359,-11136.607843,0.06886098911022,3.94857,-0.001210,,
,393,POS,278.343637,185.717251,-12.392174,33.712126,3.958887,-33.712126,273.375895,182.402660,-98.685771,261.527975,174.497456,-304.493508,,334.6133,328.6413,314.3982,3.958887,-11136.650174,0.06906187413546,3.96011,-0.001219,,
,394,POS,393.424937,5.207884,-17.337325,0.758397,5.421659,-0.758397,385.252731,5.099706,-103.450351,365.762254,4.841705,-308.827431,,393.4594,385.2865,365.7943,5.421659,-11141.595325,0.09447482176259,5.42109,0.000566,,
,395,POS,388.140778,14.229285,-16.869737,2.099530,5.272433,-2.099530,380.197500,13.938084,-103.003758,361.253011,13.243577,-308.430908,,388.4015,380.4529,361.4957,5.272433,-11141.127737,0.09188912197465,5.27230,0.000137,,
,396,POS,382.863296,23.247053,-16.430889,3.474673,5.134609,-3.474673,375.136128,22.777867,-102.583781,356.707057,21.658874,-308.055938,,383.5684,375.8270,357.3640,5.134609,-11140.688889,0.08950068673125,5.13488,-0.000274,,
,397,POS,377.591794,32.264029,-16.020274,4.883881,5.007575,-4.883881,370.068843,31.621217,-102.190117,352.126821,30.088127,-307.702705,,378.9677,371.4174,353.4100,5.007575,-11140.278274,0.08729825913084,5.00820,-0.000622,,
,398,POS,372.323203,41.277959,-15.637166,6.326315,4.890694,-6.326315,364.993546,40.465350,-101.822233,347.512523,38.5273,-307.371127,,374.6044,367.2298,349.6417,4.890694,-11139.895166,0.08527069130651,4.89159,-0.000897,,
,399,POS,367.059580,50.285702,-15.281291,7.800735,4.783510,-7.800735,359.913006,49.306650,-101.480003,342.868634,46.971639,-307.061439,,370.4880,363.2747,346.0711,4.783510,-11139.539291,0.08341014944630,4.78461,-0.001098,,
,400,POS,361.805862,59.294163,-14.952744,9.307122,4.685718,-9.307122,354.832693,58.151373,-101.163642,338.201887,55.425851,-306.774143,,366.6323,359.5662,342.7135,4.685717,-11139.210744,0.08171164691494,4.68696,-0.001240,,
,401,POS,356.557594,68.302202,-14.650789,10.844214,4.596800,-10.844214,349.748998,66.997947,-100.872549,333.510693,63.887336,-306.508955,,363.0406,356.1083,339.5747,4.596801,-11138.908789,0.08016647709337,4.59813,-0.001335,,
,402,POS,351.332946,77.326055,-14.376874,12.412522,4.516919,-12.412522,344.680002,75.861786,-100.608215,328.812925,72.369548,-306.267473,,359.7418,352.9296,336.6828,4.516919,-11138.634874,0.07877770217968,4.51831,-0.001392,,
,403,POS,346.106481,86.351068,-14.128452,14.008888,4.445100,-14.008888,339.601792,84.728195,-100.368265,324.088295,80.857689,-306.047726,,356.7159,350.0118,334.0227,4.445100,-11138.386452,0.07752859191899,4.44652,-0.001423,,
,404,POS,340.874021,95.367865,-13.904804,15.630266,4.380945,-15.630266,334.510853,93.587612,-100.152070,319.334878,89.341761,-305.849305,,353.9635,347.3559,331.5972,4.380945,-11138.162804,0.07641237924468,4.38238,-0.001434,,
,405,POS,335.640990,104.385298,-13.706357,17.275842,4.324409,-17.275842,329.412835,102.448324,-99.960100,314.558864,97.828698,-305.672785,,351.4985,344.9760,329.4203,4.324409,-11137.964357,0.07542846587896,4.32584,-0.001432,,
,406,POS,330.406184,113.397881,-13.532738,18.942605,4.275245,-18.942605,324.307010,111.304598,-99.792047,309.760658,106.312181,-305.518004,,349.3241,342.8757,327.4965,4.275244,-11137.790738,0.07457260956045,4.27667,-0.001421,,
,407,POS,325.172714,122.420562,-13.384453,20.630281,4.233470,-20.630281,319.196697,120.170720,-99.648440,304.944067,114.80491,-305.385555,,347.4537,341.0682,325.8390,4.233470,-11137.642453,0.07384527027499,4.23488,-0.001407,,
,408,POS,319.951289,131.457285,-13.262356,22.336121,4.199221,-22.336121,314.092590,129.050141,-99.530144,300.119763,123.309174,-305.276326,,345.9044,339.5705,324.4642,4.199221,-11137.520356,0.07324889258872,4.20061,-0.001393,,
,409,POS,314.740071,140.488302,-13.165650,24.054214,4.172189,-24.054214,308.993344,137.923177,-99.436417,295.287567,131.805426,-305.189703,,344.6713,338.3780,323.3689,4.172189,-11137.423650,0.07277812086022,4.17357,-0.001380,,
,410,POS,309.544573,149.527366,-13.095060,25.783145,4.152509,-25.783145,303.904538,146.802913,-99.367983,290.453216,140.305172,-305.126413,,343.7678,337.5042,322.5657,4.152509,-11137.353060,0.07243534687974,4.15388,-0.001369,,
,411,POS,304.359611,158.566940,-13.049907,27.518860,4.139943,-27.518860,298.821465,155.681647,-99.324202,285.613147,148.800305,-305.085903,,343.1884,336.9437,322.0503,4.139943,-11137.307907,0.07221648601751,4.14130,-0.001362,,
,412,POS,299.178985,167.613923,-13.029974,29.259569,4.134402,-29.259569,293.738319,164.565810,-99.304873,280.762488,157.296149,-305.068013,,342.9322,336.6959,321.8224,4.134402,-11137.287974,0.07211994643709,4.13576,-0.001357,,
,413,POS,293.998533,176.660957,-13.034708,31.001262,4.135718,-31.001262,288.651326,173.447871,-99.309463,275.898392,165.784752,-305.072262,,342.9930,336.7547,321.8765,4.135718,-11137.292708,0.07214284373465,4.13707,-0.001356,,
,414,POS,288.801639,185.695643,-13.062499,32.740483,4.143446,-32.740483,283.544626,182.315453,-99.336412,271.006801,174.253798,-305.097202,,343.3501,337.1001,322.1942,4.143446,-11137.320499,0.07227749136569,4.14481,-0.001363,,
,415,POS,283.637442,194.747780,-13.117824,34.473810,4.158851,-34.473810,278.465955,191.196995,-99.390054,266.132107,182.728474,-305.146829,,344.0594,337.7863,322.8250,4.158851,-11137.375824,0.07254577679314,4.16022,-0.001370,,
,416,POS,404.081201,5.208477,-18.350559,0.738483,5.753582,-0.738483,395.410274,5.096711,-104.414794,374.730363,4.830154,-309.675507,,404.1148,395.4431,374.7615,5.753582,-11142.608559,0.10023180335448,5.75252,0.001063,,
,417,POS,398.738956,14.225389,-17.858705,2.043215,5.590985,-2.043215,390.316938,13.924926,-103.947202,370.230668,13.208329,-309.265779,,398.9926,390.5653,370.4662,5.590985,-11142.116705,0.09740995776207,5.59004,0.000941,,
,418,POS,393.449077,23.249638,-17.400470,3.381782,5.442001,-3.381782,385.259867,22.765722,-103.510589,365.728838,21.611597,-308.880735,,394.1354,385.9319,366.3668,5.442001,-11141.658470,0.09482732893381,5.44138,0.000619,,
,419,POS,388.167805,32.268975,-16.971185,4.752158,5.304599,-4.752158,380.198325,31.606461,-103.100730,361.191347,30.026382,-308.517205,,389.5068,381.5098,362.4373,5.304599,-11141.229185,0.09244649466363,5.30437,0.000231,,
,420,POS,382.890716,41.283512,-16.570017,6.153893,5.178072,-6.153893,375.128953,40.446634,-102.717012,356.617373,38.450704,-308.175104,,385.1099,377.3031,358.6843,5.178072,-11140.828017,0.09025397673453,5.17822,-0.000146,,
,421,POS,377.618145,50.294466,-16.196593,7.586500,5.061899,-7.586500,370.052890,49.286859,-102.359239,352.009976,46.883747,-307.854661,,380.9527,373.3207,355.1184,5.061899,-11140.454593,0.08824021015637,5.06238,-0.000477,,
,422,POS,372.348713,59.303226,-15.850413,9.049377,4.955559,-9.049377,364.969586,58.127967,-102.027076,347.370579,55.325009,-307.555927,,377.0417,369.5696,351.7487,4.955559,-11140.108413,0.08639608543042,4.95631,-0.000751,,
,423,POS,367.092929,68.311732,-15.532043,10.541503,4.858895,-10.541503,359.889853,66.971323,-101.721189,342.710726,63.774487,-307.279813,,373.3948,366.0681,348.5941,4.858895,-11139.790043,0.08471880266370,4.85986,-0.000960,,
,424,POS,361.850852,77.323843,-15.241188,12.062110,4.771514,-12.062110,354.814433,75.820232,-101.441408,338.032779,72.234164,-307.026442,,370.0203,362.8250,345.6645,4.771514,-11139.499188,0.08320187477776,4.77263,-0.001120,,
,425,POS,356.626281,86.349467,-14.978049,13.611002,4.693211,-13.611002,349.747580,84.683936,-101.188022,333.342078,80.711693,-306.796317,,366.9312,359.8538,342.9742,4.693210,-11139.236049,0.08184182676767,4.69444,-0.001231,,
,426,POS,351.396985,95.375716,-14.740313,15.185311,4.623068,-15.185311,344.668499,93.549479,-100.958886,328.621253,89.193956,-306.58769,,364.1104,357.1385,340.5106,4.623068,-11138.998313,0.08062305279809,4.62438,-0.001312,,
,427,POS,346.159685,104.396074,-14.527379,16.782448,4.560720,-16.782448,339.574542,102.410103,-100.753488,323.869166,97.67362,-306.400265,,361.5592,354.6811,338.2771,4.560720,-11138.785379,0.07953927640704,4.56208,-0.001364,,
,428,POS,340.921924,113.416595,-14.339816,18.401054,4.506168,-18.401054,334.473407,111.271327,-100.572434,319.09388,106.154925,-306.234736,,359.2925,352.4965,336.2882,4.506168,-11138.597816,0.07859074777375,4.50757,-0.001398,,
,429,POS,335.673666,122.435172,-14.176645,20.039170,4.458987,-20.039170,329.355824,120.130772,-100.414831,314.287951,114.634847,-306.09041,,357.3054,350.5805,334.5416,4.458987,-11138.434645,0.07777011625421,4.46040,-0.001416,,
,430,POS,330.441604,131.452755,-14.039819,21.693125,4.419619,-21.693125,324.247965,128.988867,-100.282605,309.476314,123.112567,-305.969156,,355.6283,348.9626,333.0650,4.419619,-11138.297819,0.07708527861582,4.42105,-0.001428,,
,431,POS,325.231465,140.491382,-13.930301,23.363066,4.388235,-23.363066,319.155625,137.866780,-100.176725,304.664923,131.60718,-305.871954,,354.2786,347.6601,331.8752,4.388235,-11138.188301,0.07653921683811,4.38967,-0.001432,,
,432,POS,320.024196,149.522514,-13.845693,25.043041,4.364066,-25.043041,314.060874,146.736316,-100.094902,299.838523,140.091313,-305.79677,,353.2315,346.6494,330.9512,4.364067,-11138.103693,0.07611866298951,4.36550,-0.001435,,
,433,POS,314.833968,158.562743,-13.787499,26.731619,4.347482,-26.731619,308.977634,155.613263,-100.038609,295.010446,148.578839,-305.745013,,352.5090,345.9518,330.3132,4.347482,-11138.045499,0.07583003506892,4.34892,-0.001434,,
,434,POS,309.652699,167.606302,-13.754882,28.425438,4.338200,-28.425438,303.898394,164.491658,-100.007053,290.174542,157.063323,-305.715988,,352.1032,345.5600,329.9548,4.338200,-11138.012882,0.07566847699351,4.33963,-0.001432,,
,435,POS,304.467332,176.653076,-13.746898,30.122466,4.335929,-30.122466,298.810746,173.371104,-99.999328,285.31995,165.543694,-305.708881,,352.0038,345.4640,329.8669,4.335930,-11138.004898,0.07562896397292,4.33736,-0.001433,,
,436,POS,299.297680,185.703512,-13.764947,31.818123,4.341063,-31.818123,293.734119,182.251521,-100.016791,280.465186,174.018623,-305.724945,,352.2285,345.6810,330.0655,4.341063,-11138.022947,0.07571831939249,4.34250,-0.001433,,
